CODE,Group,METTL3,METTL14,METTL16,WTAP,KIAA1429,ZC3H13,CBLL1,RBM15,RBM15B,YTHDC1,YTHDC2,YTHDF1,YTHDF2,YTHDF3,HNRNPC,RBMX,FMR1,HNRNPA2B1,IGFBP1,IGFBP2,IGFBP3,PRRC2A,FTO,ALKBH5,"SampleName "
"THCA(T=504,N=338)",Normal,81.9392,10.8203,19.9004,75.5511,32.32,15.5798,9.4502,2.83,12.8901,83.9572,22.17,36.5997,30.8106,15.9602,209.9633,133.6197,46.3909,551.9896,0.18,38.5207,59.4117,132.0819,36.0308,45.2789,"GTEX-12WSK-0926-SM-5CVNQ"
"THCA(T=504,N=338)",Normal,48.5288,21.2506,14.45,56.9717,28.4499,20.5295,11.8999,3.41,15.3196,57.1814,9.5802,30.3001,34.83,15.9503,407.9353,131.8167,29.6108,621.0208,0.02,27.0105,14.88,63.6098,34.4196,62.6906,"TCGA-KS-A41L-11"
"THCA(T=504,N=338)",Normal,63.2581,10.09,20.0194,48.5087,22.3304,16.1103,7.6402,2.0599,14.8697,52.8405,12.3898,31.1909,18.7397,11.15,280.2353,124.7666,30.7103,447.6715,0,73.9296,54.2809,121.5485,19.7397,60.0701,"GTEX-Y111-1926-SM-4SOIS"
"THCA(T=504,N=338)",Normal,31.3796,18.5806,12.7497,59.161,23.2997,17.81,11.7899,3.9099,15.7296,47.3296,8.1801,29.761,36.6988,18.2601,370.4143,129.6869,22.2902,555.0206,0,19.2705,26.4601,57.2885,30.399,54.4996,"TCGA-EL-A3T0-11"
"THCA(T=504,N=338)",Normal,71.7785,10.8699,16.5701,63.3985,20.5395,15.9304,8.9299,2.61,14.7598,71.9878,20.2694,29.3106,22.2593,12.1298,427.4455,137.8819,33.569,669.5731,0,44.2703,70.0824,133.5086,27.0292,59.2308,"GTEX-11DZ1-2726-SM-5A5KH"
"THCA(T=504,N=338)",Normal,101.4121,9.84,18.6994,70.8492,26.3503,12.3196,7.8697,2.1,9.4299,76.5315,19.7397,32.3693,19.1003,13.7704,223.9439,129.0502,29.6601,590.2562,0,37.3299,47.1887,155.4806,23.8504,51.5097,"GTEX-ZAK1-0726-SM-5HL8Q"
"THCA(T=504,N=338)",Normal,94.8769,10.5902,20.4005,80.8784,28.9994,13.0402,7.1201,2.23,9.5001,59.1487,20.7902,24.2102,21.6401,16.4705,293.6788,143.4287,32.4907,606.4301,0,60.9087,62.7819,139.8261,29.0296,59.3706,"GTEX-145LU-0426-SM-5O9AH"
"THCA(T=504,N=338)",Normal,66.9809,7.1498,14.4,76.2297,20.4798,10.3601,6.4,2.3999,8.2102,41.6391,13.0402,19.1906,15.2602,10.3199,213.0271,98.0391,23.2207,353.5562,0.1,62.478,68.4216,81.1873,13.5104,38.9206,"GTEX-ZYY3-1926-SM-5GZXS"
"THCA(T=504,N=338)",Normal,30.8106,34.9703,18.4497,77.5891,24.3802,36.7293,21.7197,6.02,21.1404,58.8992,8.54,37.7803,52.4392,35.7101,417.2003,146.5237,33.8001,622.141,0.14,15.2899,8.7697,90.7411,58.9891,89.3926,"TCGA-DO-A1JZ-11"
"THCA(T=504,N=338)",Normal,144.0964,9.7998,21.1507,85.9892,25.8706,10.9501,6.2198,1.77,11.16,68.7115,25.4297,38.4194,23.5106,13.5601,194.0914,114.6178,37.0207,597.4597,0.09,51.6384,23.6807,186.8701,24.18,45.2915,"GTEX-X8HC-0726-SM-46MWG"
"THCA(T=504,N=338)",Normal,64.4799,13.08,11.7499,45.3606,20.9,14.9897,13.53,2.4501,11.3198,47.801,16.53,26.0091,33.6809,16.8294,202.9939,107.8503,21.2993,673.1097,0,35.031,19.3696,108.5779,20.9406,48.0502,"GTEX-ZY6K-0226-SM-5SIAY"
"THCA(T=504,N=338)",Normal,77.7883,6.8799,16.53,55.0997,22.4904,10.1201,5.2,1.91,7.2401,44.461,17.1402,25.6706,24.2404,16.1203,160.0403,97.2068,22.0397,440.4995,0,125.5387,39.5297,127.6711,16.95,32.9694,"GTEX-11ZTS-1126-SM-5LU9X"
"THCA(T=504,N=338)",Normal,71.5599,7.5601,15.0095,50.1011,20.6695,11.2097,8.3497,2.4599,10.3802,49.8517,15.9205,31.2905,28.5704,14.6102,185.4379,86.6113,28.829,476.3562,0,114.0077,20.6194,113.5503,19.3898,37.5011,"GTEX-13QBU-0626-SM-5J2OG"
"THCA(T=504,N=338)",Normal,74.0886,8.6101,20.5395,57.4317,26.1193,16.8598,7.4302,3.3,10.3099,66.7492,18.7501,29.9909,31.701,16.8399,259.3029,148.497,34.391,638.1261,0.22,106.1813,78.0205,107.0089,24.0296,37.1312,"GTEX-12WSN-0726-SM-5GCMS"
"THCA(T=504,N=338)",Normal,50.0491,7.83,26.5299,82.0472,42.2701,19.2799,11.8398,2.6601,17.0703,94.2019,14.26,43.5792,33.8893,16.5403,466.3589,84.6409,42.6409,783.559,0,48.5187,22.8692,136.7967,23.7201,103.6435,"GTEX-13NZ8-0226-SM-5J2OK"
"THCA(T=504,N=338)",Normal,76.272,9.3901,17.7201,59.908,24.4293,15.7897,8.5797,2.6601,13.3901,69.151,12.8303,31.3101,28.5704,14.5405,253.1756,118.3723,31.2407,466.8441,0,31.0292,69.748,118.4872,28.879,45.5812,"GTEX-Y5V5-0326-SM-5RQJG"
"THCA(T=504,N=338)",Normal,58.1608,9.7301,19.1494,51.7387,29.8995,14.0705,8.5098,1.88,11.7899,48.819,13.3096,23.4601,32.1502,18.9001,242.9969,110.0936,32.7507,580.3171,0.03,72.4383,60.6307,98.4067,28.9091,56.1991,"GTEX-Y5V6-0526-SM-4VBRV"
"THCA(T=504,N=338)",Normal,39.4393,20.0305,16.0902,64.462,26.0596,19.7904,11.52,2.09,14.8398,60.9383,7.9802,33.8001,32.8303,18.5896,431.2249,111.3831,35.2795,657.2953,0.03,24.0596,14.9804,62.8995,33.6599,62.2015,"TCGA-H2-A3RI-11"
"THCA(T=504,N=338)",Normal,72.6595,6.7001,19.9101,52.8295,26.3594,9.6998,6.8899,1.49,11.5897,40.7397,12.7302,29.761,27.3193,12.4096,151.5963,88.7628,23.1403,439.006,0,57.9194,29.4491,119.6509,21.0395,46.9896,"GTEX-1122O-0226-SM-5N9DA"
"THCA(T=504,N=338)",Normal,49.0598,5.3101,15.3802,60.989,27.1795,12.8303,7.1201,3.5401,11.9603,49.3703,9.1099,33.2794,31.5606,11.5801,292.7033,80.7999,19.9598,507.7228,0,32.8007,18.2398,127.2559,19.9598,63.5085,"GTEX-13S86-1126-SM-5RQJX"
"THCA(T=504,N=338)",Normal,55.9697,14.2205,15.0595,79.3623,31.9901,17.8298,10.7403,3.7399,14.1801,53.1601,20.8494,30.12,46.3716,19.7096,234.0858,130.7157,32.2104,585.2858,0,100.0783,36.7905,105.1413,26.9506,51.4383,"GTEX-P4QS-2626-SM-2I3EV"
"THCA(T=504,N=338)",Normal,63.3809,14.1497,36.8007,65.2397,29.2903,13.3604,9.7402,2.42,13.3604,67.7796,18.5497,35.3309,34.151,15.5098,236.4668,116.4517,41.6189,381.2507,0,77.6482,18.0299,114.3005,33.6995,68.6686,"GTEX-UPIC-0226-SM-3GADO"
"THCA(T=504,N=338)",Normal,45.9811,36.0109,12.9896,75.4308,20.6895,26.1592,12.9303,4.3898,13.9897,61.0397,9.0001,26.6608,35.7695,21.6101,367.5498,169.847,31.2493,640.5191,0.08,16.5897,11.2299,58.541,32.43,64.8115,"TCGA-EL-A3ZH-11"
"THCA(T=504,N=338)",Normal,105.5868,12.1702,18.6904,60.2996,20.3101,15.6101,8.8399,2.78,10.9099,63.4381,15.5302,32.1792,20.2006,12.2702,328.0554,136.7114,37.031,566.6042,0,67.3021,36.3696,138.399,29.2193,53.3706,"GTEX-13FTY-0726-SM-5J2OH"
"THCA(T=504,N=338)",Normal,40.2206,21.32,14.72,90.54,20.8306,19.0897,11.0699,3.19,14.7803,56.0512,8.4698,20.2806,31.41,18.4394,375.4029,156.5621,26.3905,623.22,0.04,25.9299,29.09,55.8109,33.4297,53.0093,"TCGA-EL-A3ZO-11"
"THCA(T=504,N=338)",Normal,103.8665,9.1201,22.9502,61.2601,26.5501,18.4203,6.2401,1.87,10.83,65.2487,20.4897,30.3296,20.1699,14.6304,232.8721,142.9424,37.2601,583.8272,0,67.9113,32.43,168.0552,26.0001,51.2213,"GTEX-13FHP-0926-SM-5L3EC"
"THCA(T=504,N=338)",Normal,106.7496,11.8398,22.2994,65.6207,36.7905,18.3896,6.5499,2.8801,8.4998,65.19,15.7002,31.8596,23.3806,12.3298,222.6129,114.9201,36.931,539.1703,0.06,38.43,39.4995,171.1232,19.0805,43.5792,"GTEX-ZVZQ-0626-SM-59HJU"
"THCA(T=504,N=338)",Normal,46.931,4.41,9.7503,33.4993,16.3001,6.2,4.3399,2.54,6.1201,31.1996,10.5499,17.6295,17.5697,9.3499,167.741,64.2613,20.7197,275.5929,0.03,33.231,31.0098,83.3715,10.3099,28.0698,"GTEX-144FL-2326-SM-5LUAC"
"THCA(T=504,N=338)",Normal,91.6577,9.72,21.0002,59.7214,34.1795,19.41,11.9503,2.3801,12.2303,69.6803,13.3901,32.5809,21.2904,14.6203,271.648,140.3504,44.4702,489.9861,0.03,47.9205,80.9513,160.8521,25.2908,53.8798,"GTEX-RN64-0626-SM-2TC5V"
"THCA(T=504,N=338)",Normal,8.0602,2.47,11.6203,19.16,17.99,2.82,2.4299,1.19,5.7499,8.7801,0.83,10.0099,15.5195,4.11,170.6021,42.0014,7.0601,191.5653,0.01,22.9693,18.3095,84.2896,7.5601,35.5298,"TCGA-BJ-A28W-11"
"THCA(T=504,N=338)",Normal,71.5004,11.0599,15.71,71.0311,24.4208,16.0401,9.1498,2.81,11.9296,59.239,19.8797,29.2599,30.9304,15.8599,212.7172,125.0437,34.9291,583.5844,0.03,103.9169,47.6885,114.0393,23.62,45.5812,"GTEX-111YS-0726-SM-5GZY8"
"THCA(T=504,N=338)",Normal,79.9309,11.0799,14.2798,54.579,21.3895,14.4801,11.56,3.03,13.08,53.9995,21.4995,25.5392,29.0195,15.5098,197.3062,99.9327,30.1597,585.9353,0.04,51.6098,26.4106,115.1913,28.6299,55.3716,"GTEX-S341-0226-SM-5S2VG"
"THCA(T=504,N=338)",Normal,73.9399,13.0004,21.1595,80.7775,25.7204,16.8598,9.7301,2.64,13.1099,64.0789,19.6101,31.8794,33.5295,16.5002,244.1788,110.1318,36.681,567.4295,0,47.0907,26.3101,108.9322,35.9111,49.2609,"GTEX-11VI4-0226-SM-5GU6C"
"THCA(T=504,N=338)",Normal,81.1986,11.4698,19.9501,64.4799,27.9204,13.6497,7.4102,3.41,12.0001,53.9396,15.9503,30.909,33.1596,15.5302,238.7065,131.9629,31.6505,552.5639,0.04,75.3576,22.2007,151.7224,25.8904,47.4412,"GTEX-Q2AH-0726-SM-2I3EA"
"THCA(T=504,N=338)",Normal,62.4607,11.4397,17.73,60.8791,21.4697,14.0004,9.84,3.11,14.2699,53.7493,16.5002,27.1099,29.5206,13.08,224.3634,114.4273,30.6508,584.7992,0.04,59.2801,58.1406,122.9466,27.3496,51.3386,"GTEX-XUJ4-0726-SM-4BOOP"
"THCA(T=504,N=338)",Normal,66.7492,10.9001,20.9798,63.579,30.1493,13.5601,7.44,2.52,10.1496,50.9204,16.2697,33.9292,32.2395,15.1296,226.8026,117.3267,29.6395,497.9638,0.04,51.3386,77.6106,126.8772,25.0796,49.9312,"GTEX-P4PQ-2626-SM-5SI7K"
"THCA(T=504,N=338)",Normal,34.9994,25.09,12.3504,69.661,20.7096,23.1998,15.3696,4.4999,16.7596,65.5615,9.1899,26.1791,36.6708,23.0699,387.9418,160.7072,29.7507,638.4801,0.05,18.1906,40.1093,57.739,36.289,60.091,"TCGA-EL-A3ZP-11"
"THCA(T=504,N=338)",Normal,109.8801,7.5298,25.2505,86.6173,29.2599,12.26,8.1,2.5501,10.75,58.7809,26.2791,30.3106,25.8205,19.1906,205.2293,135.6636,31.0292,644.5273,0.05,82.4806,35.9809,174.937,21.44,46.2015,"GTEX-13O3O-0926-SM-5KM1F"
"THCA(T=504,N=338)",Normal,76.198,13.14,19.9405,69.3815,22.4904,13.3799,8.81,3.2099,14.0705,56.3512,18.9198,34.6999,30.7892,15.7405,194.4415,119.5266,35.5003,521.816,0.08,66.6521,71.5004,125.5387,27.0892,51.2284,"GTEX-ZGAY-1026-SM-4WWBR"
"THCA(T=504,N=338)",Normal,82.1326,7.79,21.4995,67.3814,29.9203,16.1797,7.5298,1.86,15.4401,54.0594,14.9296,26.8499,28.2808,15.3398,332.9809,142.8334,34.5199,618.4862,0.03,49.7309,27.7506,196.4874,29.619,58.1689,"GTEX-X4XY-0826-SM-4E3JM"
"THCA(T=504,N=338)",Normal,53.8686,8.3601,14.0705,52.5192,22.8692,15.6198,7.7501,2.2801,12.1197,46.4488,12.6397,26.2992,30.0908,13.2497,288.7336,101.6866,26.3795,641.141,0.05,70.8001,16.3397,102.7067,28.5091,45.3009,"GTEX-11TT1-1126-SM-5P9GV"
"THCA(T=504,N=338)",Normal,72.0277,14.3403,28.5209,119.9333,27.5303,19.6605,12.63,2.03,11.5001,81.6274,20.7902,31.8905,39.5187,25.7294,280.7408,163.0523,46.9896,625.4704,0.11,73.4495,71.3222,105.0685,40.0509,39.7302,"GTEX-OIZI-0726-SM-2XCEI"
"THCA(T=504,N=338)",Normal,23.4098,8.7098,27.2191,54.951,45.4204,8.3202,4.5199,2.2501,10.2203,34.2506,3.6,21.0002,29.191,11.7597,358.6408,108.8567,15.5302,521.0208,0,13.2002,9.6702,102.1529,16.6,49.2916,"TCGA-EL-A3ZG-11"
"THCA(T=504,N=338)",Normal,50.5897,10.3299,16.7503,58.1689,34.2198,19.7096,9.84,4.6299,13.0203,80.8728,15.9105,37.361,42.5405,15.1801,447.3303,101.9619,44.5103,739.2907,0,66.7307,4.7001,98.5091,20.5295,70.4379,"GTEX-132AR-1126-SM-5P9GA"
"THCA(T=504,N=338)",Normal,57.0508,12.5602,19.0606,65.38,22.6594,15.4197,10.7098,2.3801,14.97,67.9678,11.1299,34.0305,34.0707,16.3001,301.3289,135.5508,29.2396,606.6403,0,82.8473,9.4699,101.7994,30.3401,56.3981,"GTEX-ZTPG-0826-SM-5DUVC"
"THCA(T=504,N=338)",Normal,79.0494,6.8599,15.7296,102.3868,23.8206,10.26,7.4798,4.47,10.26,42.1794,16.6796,25.0292,23.4292,14.3403,288.3136,94.0779,22.4203,462.7204,0,60.5005,31.6702,163.3804,17.1998,49.3908,"GTEX-WI4N-0926-SM-3LK7K"
"THCA(T=504,N=338)",Normal,26.6792,22.0306,14.6396,66.2697,26.19,17.2105,11.3104,2.7199,14.3204,47.5598,6.1299,25.5693,36.2689,17.5405,381.5944,124.6975,22.4608,565.1529,0.06,23.5008,13.0302,48.2103,26.0199,59.4694,"TCGA-EL-A3ZM-11"
"THCA(T=504,N=338)",Normal,67.7608,6.7299,13.2396,74.7075,23.1099,12.6397,9.0702,2.39,13.4701,73.4597,19.7698,31.8905,19.8398,13.2002,271.7233,137.5669,40.7595,775.0782,0.04,96.542,5.3101,157.1165,17.7398,62.0292,"GTEX-12WS9-0726-SM-5FQT7"
"THCA(T=504,N=338)",Normal,76.7493,11.9404,23.3806,113.079,28.3593,15.3302,9.5199,2.96,15.5098,56.4411,22.7507,30.5405,34.599,17.7398,207.4605,129.3727,32.9397,592.5518,0.05,86.3775,52.7308,146.3207,26.8295,56.539,"GTEX-X5EB-0726-SM-46MVR"
"THCA(T=504,N=338)",Normal,78.2317,7.36,16.1405,47.0189,25.6902,11.6598,7.9399,1.61,16.66,38.3502,14.81,33.231,28.879,11.7801,165.8794,102.2166,19.9101,573.7178,0,20.6996,10.7799,125.4691,25.4897,42.4993,"GTEX-132QS-0326-SM-5IJFN"
"THCA(T=504,N=338)",Normal,61.909,14.0198,19.5694,60.799,38.0695,18.7098,11.8801,4.6299,13.8,77.2403,17.6895,33.8095,33.6809,18.7696,355.7194,139.3906,36.549,620.2464,0,31.5191,34.9194,127.1589,25.1492,63.0217,"GTEX-Q734-0526-SM-2I3EH"
"THCA(T=504,N=338)",Normal,32.8007,33.49,16.2505,127.6888,32.2708,25.7401,13.95,5.34,19.7301,68.5022,6.7598,30.8897,43.3893,34.099,501.2884,212.2459,43.3592,659.7601,0.07,29.7095,24.0796,66.2009,49.0598,77.5407,"TCGA-ET-A3DP-11"
"THCA(T=504,N=338)",Normal,23.7103,16.5002,18.1302,62.1885,29.7796,13.8,11.3804,2.37,18.6296,44.1692,7.3102,28.3593,38.7591,20.0694,359.6366,116.2823,21.4995,482.036,0.02,15.9802,26.9506,71.342,36.3091,81.9392,"TCGA-EM-A1CS-11"
"THCA(T=504,N=338)",Normal,63.7997,8.9398,26.4509,62.4001,24.3094,11.8497,7.9498,1.86,12.5898,39.6696,11.9702,32.43,30.549,18.8295,228.127,107.6487,23.8901,532.8174,0.05,123.5617,17.7595,158.6706,28.3495,53.9995,"GTEX-YF7O-0726-SM-4W213"
"THCA(T=504,N=338)",Normal,26.8909,20.3003,20.8003,68.9214,33.2402,17.17,10.1701,2.5799,18.1906,40.5791,6.4,29.191,43.0985,21.2594,390.1801,113.1417,26.4106,479.5698,0.01,15.1601,15.85,62.0508,34.6206,80.6097,"TCGA-EM-A1CT-11"
"THCA(T=504,N=338)",Normal,80.3475,10.8203,17.73,83.4293,25.1005,11.7597,9.3901,2.78,11.9404,58.6588,16.97,36.7905,17.5502,9.8297,257.3155,130.8336,31.9502,491.1082,0,65.8896,66.9206,136.901,21.6401,39.1398,"GTEX-XLM4-0726-SM-4AT64"
"THCA(T=504,N=338)",Normal,72.7805,13.27,17.1106,65.0095,28.14,12.6204,8.55,4.1501,12.7003,59.1487,17.3904,28.2201,34.4793,14.7404,254.0545,105.9534,28.9893,510.3691,0,88.9599,29.6108,132.3202,22.1101,43.1493,"GTEX-S4Q7-0326-SM-3K2B1"
"THCA(T=504,N=338)",Normal,75.7189,11.7304,14.6904,60.7401,23.3498,13.5601,8.8399,2.6499,10.8699,62.8211,18.9395,25.3505,21.4593,15.1801,318.6205,139.9424,28.3495,634.8173,0,75.9817,111.7698,101.3699,31.0507,56.6292,"GTEX-139TS-0126-SM-5K7XJ"
"THCA(T=504,N=338)",Normal,64.3593,9.1099,21.1199,68.5497,25.5304,13.87,8.2199,2.48,14.81,62.582,16.77,35.1892,32.5696,17.22,186.676,114.063,34.789,469.0497,0.02,87.5529,36.9489,114.6019,34.4005,55.4215,"GTEX-WH7G-0526-SM-3NMBI"
"THCA(T=504,N=338)",Normal,78.7486,11.5296,18.6296,61.4984,29.7796,16.3999,6.29,2.3299,8.9101,50.6002,16.0701,27.9902,29.0497,14.7098,258.7284,100.7535,27.7602,507.6524,0,111.9637,43.2002,108.45,20.7599,35.589,"GTEX-X15G-0526-SM-3NMB7"
"THCA(T=504,N=338)",Normal,71.8781,8.4798,14.8903,43.4495,28.4992,12.5202,6.83,1.77,10.4004,39.6312,14.7895,23.5595,28.9492,14.4801,212.0842,87.25,20.32,517.386,0,122.7082,5.8,121.2876,18.56,40.9209,"GTEX-12WSJ-0326-SM-5GCMT"
"THCA(T=504,N=338)",Normal,57.3005,11.1099,12.6003,60.7106,22.7996,12.63,8.9398,5.3101,12.4596,52.771,16.8096,22.2593,31.6,16.3205,293.6991,108.0524,26.5796,529.6139,0.14,67.4796,59.7918,97.099,19.6101,37.5792,"GTEX-ZLV1-0126-SM-4WWBZ"
"THCA(T=504,N=338)",Normal,77.2724,7.8697,19.4598,57.9917,27.8701,13.4096,8.9603,2.29,14.8501,53.0203,12.1702,27.3591,33.201,14.0597,204.151,121.5569,21.7604,492.6766,0,72.72,45.3606,128.577,26.8797,49.2814,"GTEX-OHPK-2626-SM-2HMK9"
"THCA(T=504,N=338)",Normal,50.4391,12.8999,14.4,36.1309,21.9498,14.1301,7.0601,3.7699,10.4901,44.4394,17.99,21.5697,33.381,13.07,280.5463,106.8532,18.7397,458.665,0,43.6396,5.3999,92.7377,26.5409,49.2097,"GTEX-XYKS-0826-SM-4BRVF"
"THCA(T=504,N=338)",Normal,11.0699,2.34,40.4695,31.9303,34.1392,2.78,3.8101,2.62,6.6899,15.4197,1.86,19.1096,21.1595,6.5002,280.5657,53.0497,9.9098,270.1271,0,15.5001,7.47,119.0966,7.8203,34.5104,"TCGA-BJ-A3PR-11"
"THCA(T=504,N=338)",Normal,63.7511,10.2899,31.4602,77.2617,31.8993,15.4005,8.6598,2.5101,12.8597,63.2317,15.1496,36.0109,37.1106,16.53,273.4237,138.1689,40.0287,530.4222,0.07,41.59,92.8921,106.6534,30.8106,50.4601,"GTEX-117YX-1226-SM-5H11S"
"THCA(T=504,N=338)",Normal,22.6107,13.3502,15.7798,54.1607,29.6498,12.9402,9.5702,2.4099,13.0004,38.7295,5.1299,23.29,29.0799,12.1998,360.8601,107.5592,19.1906,484.2462,0.01,13.4898,14.7998,70.5307,21.8905,65.1583,"TCGA-BJ-A2N9-11"
"THCA(T=504,N=338)",Normal,71.9778,9.6602,23.7497,56.2692,28.3908,18.1101,9.1099,1.73,15.5496,59.8416,11.3804,31.701,25.2505,15.0095,309.1783,138.2647,29.4205,593.0038,0,77.1012,70.0678,140.0977,28.6001,69.3815,"GTEX-145MG-0826-SM-5Q5C2"
"THCA(T=504,N=338)",Normal,86.0906,10.13,21.5906,89.3678,26.27,17.5904,6.6501,2.01,12.6397,58.9686,15.36,31.2299,26.5501,13.4198,259.3029,132.844,30.6189,566.1331,0.04,44.6586,44.3594,152.5132,27.5207,56.4098,"GTEX-13O3Q-0626-SM-5IJG1"
"THCA(T=504,N=338)",Normal,66.3617,10.6698,15.2001,50.5792,24.0096,12.3598,8.1501,3.6399,9.3401,59.9204,14.5495,25.1196,16.5701,13.3003,279.1109,119.2783,28.3396,423.435,0.05,41.2112,26.0199,104.0322,21.8602,44.8696,"GTEX-12ZZX-1226-SM-5EGHS"
"THCA(T=504,N=338)",Normal,42.5789,9.0001,17.3398,60.1701,26.9394,16.1505,8.3799,2.86,15.1003,54.951,11.7101,28.6597,30.3106,18.5497,321.5937,94.0714,29.7198,559.928,0,76.5103,46.5907,93.5383,32.59,55.4984,"GTEX-OHPM-2626-SM-5SI7I"
"THCA(T=504,N=338)",Normal,117.2535,7.5601,20.4203,69.0888,29.4593,11.4698,8.7297,3.15,10.83,75.3889,27.1494,40.7708,28.44,16.3896,204.5193,122.8699,46.3298,608.873,0,88.0215,22.25,183.3037,21.23,47.8508,"GTEX-14753-0926-SM-5Q5BI"
"THCA(T=504,N=338)",Normal,78.0908,12.3,20.7096,81.4692,22.38,17.56,13.3502,3.8799,15.77,65.8804,19.1295,32.1702,38.9503,23.6102,206.9865,124.2833,32.6895,608.9997,0.05,94.7126,48.4112,133.7031,24.8908,45.2099,"GTEX-PWN1-2626-SM-2I3FH"
"THCA(T=504,N=338)",Normal,96.0081,9.9898,18.7501,65.4208,27.6508,12.3196,7.7802,2.62,15.3398,54.8216,19.0699,34.0093,33.6902,16.1304,201.8714,103.0775,28.5407,502.6802,0.1,98.5433,37.2008,153.8297,25.58,45.7998,"GTEX-13RTK-0326-SM-5RQHS"
"THCA(T=504,N=338)",Normal,61.3494,10.5003,14.5103,87.4801,19.6196,15.1401,9.6803,1.69,11.8999,61.46,14.4,28.2103,24.9807,15.6697,452.8837,161.2987,31.8905,846.9883,0,52.9102,97.0923,121.9198,29.9701,85.7273,"GTEX-11O72-2326-SM-5BC7H"
"THCA(T=504,N=338)",Normal,66.1183,13.3799,19.0197,65.1719,30.21,17.5405,8.8301,4.0501,15.0199,60.2787,19.4396,33.7908,38.2599,15.7897,403.1007,133.8793,28.819,679.909,0.04,44.8292,16.77,125.9571,26.9992,58.391,"GTEX-131XE-0126-SM-5LZVC"
"THCA(T=504,N=338)",Normal,78.1775,10.5602,22.7601,96.9578,31.2992,15.8698,7.8203,3.11,9.3001,81.0917,15.6904,33.2909,26.7793,15.6101,462.1434,122.5128,41.4203,623.7818,0,76.5474,43.7093,181.0936,17.7903,73.4902,"GTEX-WWYW-0826-SM-3NB2X"
"THCA(T=504,N=338)",Normal,67.6107,8.9497,15.6697,58.891,23.6495,13.0501,10.5998,2.2801,12.3898,45.4109,14.8697,24.9305,32.4097,15.0095,232.3078,125.3996,24.4208,566.1331,0.14,70.56,42.8305,124.3264,21.4296,39.8101,"GTEX-W5WG-1426-SM-4KKZP"
"THCA(T=504,N=338)",Normal,62.8516,10.9501,23.2207,69.8012,33.1711,11.7899,8.72,3.3101,12.96,56.0396,14.7803,38.4887,35.5003,18.3896,232.2595,130.3357,30.399,485.7927,0.04,48.4683,39.091,144.0864,28.0096,58.468,"GTEX-OOBJ-2626-SM-2I3F6"
"THCA(T=504,N=338)",Normal,68.0621,10.75,18.8896,71.3222,18.9198,10.9304,7.5601,2.19,10.83,51.7889,19.7698,28.9291,33.061,17.5502,203.4447,114.8007,44.0102,528.2574,0.34,57.2409,48.4986,120.0663,24.9807,46.3587,"GTEX-SIU7-1126-SM-2XCDW"
"THCA(T=504,N=338)",Normal,82.3606,8.4399,12.0803,73.9809,22.0504,15.7405,10.34,2.1199,10.9099,61.6392,17.6503,29.761,18.34,13.7503,321.9283,145.9055,36.1609,592.3876,0,60.8412,91.7213,127.6269,30.7402,50.8992,"GTEX-12WSC-0826-SM-5EQ5Q"
"THCA(T=504,N=338)",Normal,60.6601,15.8401,17.4205,64.8789,27.8701,15.5701,7.8203,2.54,13.8402,61.729,17.81,28.6994,32.8007,16.6496,203.4165,126.3769,31.1002,586.5855,0.03,26.5207,54.7988,103.6004,27.0404,43.7487,"GTEX-Y5LM-0626-SM-4V6G4"
"THCA(T=504,N=338)",Normal,84.4709,13.2204,20.2904,102.2591,19.9405,14.1399,11.0599,1.65,16.9301,60.8918,24.6795,35.951,30.1597,14.0403,294.8618,152.0277,35.8589,626.2512,0.03,53.5707,13.6298,141.9058,26.27,63.2098,"GTEX-13O1R-0826-SM-5J2MB"
"THCA(T=504,N=338)",Normal,68.621,10.2999,24.2892,71.1691,28.6895,16.21,11.2603,3.9799,16.5805,49.9797,15.0595,33.3001,32.8394,18.6296,247.2616,114.3639,22.4095,614.2566,0.13,101.863,41.9287,118.6105,30.6402,58.6995,"GTEX-XUZC-0126-SM-4BOO6"
"THCA(T=504,N=338)",Normal,158.1655,8.28,24.76,96.1014,22.1193,11.2697,7.6998,2.52,10.9001,81.1986,30.0596,49.5485,25.2996,16.0501,191.9242,140.0977,46.8303,674.3706,0.08,64.641,56.9599,182.4038,13.7503,35.1112,"GTEX-148VJ-0726-SM-5LU8J"
"THCA(T=504,N=338)",Normal,59.2308,9.9297,23.3207,79.17,33.8893,14.0101,7.9498,3.0099,13.7904,65.8622,12.5898,34.9291,36.5794,18.1402,312.0418,96.4885,35.4905,574.673,0,97.4699,16.2798,130.8789,25.9299,70.0824,"GTEX-XV7Q-0326-SM-4BRVM"
"THCA(T=504,N=338)",Normal,94.9624,9.9401,24.2993,78.4489,25.1597,13.4898,9.8502,4.26,13.0203,66.9484,21.4906,34.4196,30.8106,15.2698,167.4622,122.8018,33.5202,547.3415,0.06,53.6711,40.6297,156.497,23.5204,41.691,"GTEX-ZLFU-0626-SM-4WWBO"
"THCA(T=504,N=338)",Normal,44.8603,10.03,17.6002,54.5298,35.7596,16.6496,8.0201,3.16,12.96,55.4599,10.6499,30.3001,30.7593,13.8998,288.014,86.2219,27.0498,456.1918,0,49.9486,39.9594,120.6085,24.4802,53.3188,"GTEX-OXRK-0626-SM-2HMJ5"
