CODE,Group,purity,TMB,HRD,LOH,MATH,MSI,NEO,ploidy,SampleName
COAD,Tumor,0.62,1.82,19,0.194857836,39.93535354,0.3495,8,2.06,TCGA-A6-6138-01
COAD,Tumor,0.56,2.32,27,0.201381157,55.03265572,0.3566,1,3.79,TCGA-F4-6808-01
COAD,Tumor,0.76,1.48,15,0.160708446,47.17331911,0.3455,6,3.86,TCGA-G4-6317-01
COAD,Tumor,0.85,3.16,6,0.058594994,22.7269547,0.3926,29,2.12,TCGA-CK-4952-01
COAD,Tumor,0.81,15.88,4,0.015507509,27.3467378,0.9341,324,2,TCGA-G4-6309-01
COAD,Tumor,0.69,1.46,8,0.3553483,57.67917446,0.3403,4,1.85,TCGA-CM-5868-01
COAD,Tumor,0.5,29.72,3,0.011311081,47.96647059,0.7365,509,1.99,TCGA-AD-6964-01
COAD,Tumor,0.69,2.44,9,0.051875652,40.36583501,0.3241,3,2.79,TCGA-G4-6295-01
COAD,Tumor,0.75,2.32,15,0.064300135,50.28217215,0.2912,2,4.15,TCGA-NH-A50T-01
COAD,Tumor,0.55,1.62,17,0.0934254,51.21709091,0.3573,5,3.58,TCGA-D5-5539-01
COAD,Tumor,0.66,115.86,1,0.003297689,20.15815789,0.3429,31,2,TCGA-AZ-4315-01
COAD,Tumor,0.64,2.64,3,0.038220537,21.30339479,0.3453,10,2.19,TCGA-AA-3506-01
COAD,Tumor,0.46,19.7,2,0.004226021,21.84440849,0.8424,622,2.05,TCGA-AU-6004-01
COAD,Tumor,0.69,1.9,0,6.40E-05,14.54679096,0.327,7,2.06,TCGA-AY-6386-01
COAD,Tumor,0.64,1.2,23,0.295303731,88.10948661,0.3554,69,2.89,TCGA-CA-5797-01
COAD,Tumor,0.31,1.82,6,0.23150651,33.3585,0.3996,5,2.1,TCGA-AA-3489-01
COAD,Tumor,0.75,2.74,12,0.120848697,63.45407708,0.3468,4,3.07,TCGA-DM-A1D8-01
COAD,Tumor,0.85,4.32,3,0.006183667,22.35128977,0.3766,8,1.99,TCGA-AZ-6599-01
COAD,Tumor,0.54,3.06,51,0.497672819,63.54,0.3963,11,2.64,TCGA-G4-6299-01
COAD,Tumor,0.53,28.18,3,0.08726256,29.85051327,0.9101,333,2.13,TCGA-AD-5900-01
COAD,Tumor,0.85,1.7,10,0.141307798,24.60196604,0.3139,11,4.18,TCGA-A6-5666-01
COAD,Tumor,0.72,2.36,17,0.060797168,52.16377833,0.3316,2,2.05,TCGA-DM-A1D7-01
COAD,Tumor,0.75,2,6,0.076105703,24.34099096,0.3389,2,2.2,TCGA-AA-A02Y-01
COAD,Tumor,0.55,1.66,9,0.052090335,74.51760784,0.353,3,3.18,TCGA-CM-6676-01
COAD,Tumor,0.6,2.22,47,0.24715042,53.31453994,0.349,1,3.41,TCGA-G4-6626-01
COAD,Tumor,0.76,2.3,24,0.245429466,52.02105263,0.3366,13,2.33,TCGA-AA-3660-01
COAD,Tumor,0.87,2.2,9,0.060037941,60.94518325,0.3241,3,3.2,TCGA-NH-A8F7-01
COAD,Tumor,0.65,2.18,22,0.217137931,34.5293662,0.3407,0,3.15,TCGA-AA-3712-01
COAD,Tumor,0.42,22.64,1,0.052873636,22.00171945,0.8182,281,2,TCGA-CM-4743-01
COAD,Tumor,0.37,2.5,9,0.131564922,42.44966578,0.3321,27,3.62,TCGA-G4-6315-01
COAD,Tumor,0.59,1.44,21,0.098388054,40.54295439,0.3787,26,3.16,TCGA-CM-4747-01
COAD,Tumor,0.8,2.36,17,0.09690117,56.33897564,0.3623,9,2.32,TCGA-AZ-6606-01
COAD,Tumor,0.71,2.96,13,0.183705344,62.53300346,0.3761,12,2.12,TCGA-DM-A285-01
COAD,Tumor,0.45,1.4,14,0.166217198,48.6685144,0.3596,4,3.6,TCGA-A6-6142-01
COAD,Tumor,0.77,21.64,4,0.02908694,18.0786847,1.1813,329,2.06,TCGA-CM-6171-01
COAD,Tumor,0.42,1.68,22,0.149849396,58.35641686,0.363,3,3.31,TCGA-A6-2675-01
COAD,Tumor,0.6,1.48,11,0.290390584,21.40829717,0.3334,7,1.98,TCGA-G4-6298-01
COAD,Tumor,0.77,56.54,33,0.205932207,42.19707692,0.3465,0,1.93,TCGA-AM-5820-01
COAD,Tumor,0.32,3.18,19,0.161512738,48.2113587,0.3351,2,2.7,TCGA-A6-6654-01
COAD,Tumor,0.81,1.14,11,0.325061783,63.27171243,0.3783,2,3.78,TCGA-CK-5912-01
COAD,Tumor,0.51,1.72,25,0.128856901,31.79553544,0.3249,7,2.07,TCGA-CM-5349-01
COAD,Tumor,0.87,2.24,22,0.181442451,28.59732502,0.3995,3,1.93,TCGA-DM-A28A-01
COAD,Tumor,0.24,48.74,6,0.088572533,29.652,0.6782,999,2.2,TCGA-WS-AB45-01
COAD,Tumor,0.49,2.46,14,0.398544311,75.97301105,0.3529,13,3.87,TCGA-CM-6677-01
COAD,Tumor,0.53,1.98,8,0.064174795,41.5128,0.4334,10,2.08,TCGA-AD-6548-01
COAD,Tumor,0.5,1.88,12,0.0489323,56.29795863,0.3496,0,3.93,TCGA-D5-6926-01
COAD,Tumor,0.51,1.64,22,0.141228413,56.17998101,0.3171,2,2.89,TCGA-AZ-4616-01
COAD,Tumor,0.58,1.34,29,0.245310905,67.55395161,0.3407,0,3.28,TCGA-D5-6898-01
COAD,Tumor,0.93,2.52,37,0.473648711,26.02214392,0.3507,0,1.95,TCGA-DM-A1HA-01
COAD,Tumor,0.39,2.32,3,0.064760388,42.97416615,0.3888,3,2.08,TCGA-DM-A280-01
COAD,Tumor,0.56,20.4,4,0.031533042,19.92426877,0.8168,692,2.05,TCGA-AA-3713-01
COAD,Tumor,0.81,3.18,2,0.006846008,26.36634747,0.3387,5,2.13,TCGA-AA-3502-01
COAD,Tumor,0.7,15.64,4,0.029525661,31.73563067,0.9213,593,2.05,TCGA-CK-5913-01
COAD,Tumor,0.85,1.62,13,0.275354797,27.98545069,0.3317,50,1.84,TCGA-4N-A93T-01
COAD,Tumor,0.65,1.82,3,0.000274761,39.77707317,0.3419,0,3,TCGA-F4-6855-01
COAD,Tumor,0.59,3,9,0.047104742,71.25789639,0.2586,34,3.81,TCGA-QG-A5YV-01
COAD,Tumor,0.73,1.48,5,0.106974259,31.94406661,0.3171,4,2.27,TCGA-CM-6166-01
COAD,Tumor,0.57,1.38,1,0.002453267,52.09135135,0.3258,0,2,TCGA-G4-6321-01
COAD,Tumor,0.23,1.94,17,0.037632008,50.81211268,0.3265,11,3.57,TCGA-D5-6539-01
COAD,Tumor,0.54,0.98,14,0.378047695,46.51294118,0.3396,9,2.74,TCGA-CM-5344-01
COAD,Tumor,0.74,1.82,23,0.161528211,33.43907609,0.3522,9,2.04,TCGA-D5-6536-01
COAD,Tumor,0.39,2.78,4,0.062934087,30.67448276,0.2956,7,2.1,TCGA-A6-A566-01
COAD,Tumor,0.64,23.84,3,0.02079941,56.2612216,0.8795,259,2.05,TCGA-AM-5821-01
COAD,Tumor,0.57,4.3,16,0.234160074,51.32076923,0.3533,26,2.72,TCGA-AD-6901-01
COAD,Tumor,0.66,1.46,2,0.104751077,33.65411043,0.3145,1,2.46,TCGA-CM-6161-01
COAD,Tumor,0.83,1.44,19,0.242051788,30.26222748,0.3131,3,1.8,TCGA-5M-AAT5-01
COAD,Tumor,0.72,1,14,0.182560127,30.12305159,0.3564,1,2.91,TCGA-CK-6748-01
COAD,Tumor,0.76,23.6,0,0.011801695,22.09727649,0.9984,891,2.08,TCGA-D5-6540-01
COAD,Tumor,0.25,36.56,4,0.05565554,27.61247536,0.66,521,2.13,TCGA-5M-AAT6-01
COAD,Tumor,0.21,21,0,0,31.24907346,0.4592,255,2.05,TCGA-G4-6302-01
COAD,Tumor,0.8,1.32,24,0.332420217,29.27096363,0.3295,0,1.88,TCGA-NH-A6GA-01
COAD,Tumor,0.87,1.42,13,0.147155213,26.2424031,0.3473,4,1.97,TCGA-AA-3655-01
COAD,Tumor,0.84,1.46,9,0.064966193,46.07855308,0.3866,10,2.34,TCGA-A6-6652-01
COAD,Tumor,0.66,2.44,2,0.172612236,45.06050346,0.349,9,2.36,TCGA-CM-6678-01
COAD,Tumor,0.39,1.9,15,0.180227536,43.78557692,0.3658,9,2.72,TCGA-D5-6529-01
COAD,Tumor,0.68,3,14,0.146174645,36.87427101,0.317,9,3.67,TCGA-T9-A92H-01
COAD,Tumor,0.32,1.86,13,0.062044961,22.09741229,0.3201,3,2.13,TCGA-A6-5657-01
COAD,Tumor,0.44,24.72,0,0.000882651,36.79071092,0.6864,493,2,TCGA-D5-6930-01
COAD,Tumor,0.59,4.18,25,0.235779539,79.47958763,0.3204,17,3.48,TCGA-QL-A97D-01
COAD,Tumor,0.67,1.96,2,0.201480398,38.30894751,0.3496,2,2.22,TCGA-D5-7000-01
COAD,Tumor,0.71,1.84,2,0.226532163,47.05719179,0.3494,17,2.78,TCGA-D5-5537-01
COAD,Tumor,0.56,1.76,12,0.254193059,65.23152641,0.3393,1,3.61,TCGA-CM-5860-01
COAD,Tumor,0.38,16.5,3,0.008234243,28.1098156,0.6789,245,1.98,TCGA-AA-A01P-01
COAD,Tumor,0.44,3,5,0.059931415,28.23530877,0.3697,22,2.23,TCGA-CK-4950-01
COAD,Tumor,0.81,2.86,14,0.183169909,44.44500257,0.3318,11,3.66,TCGA-SS-A7HO-01
COAD,Tumor,0.8,1.92,8,0.075459573,29.35185433,0.3503,0,2.38,TCGA-D5-6537-01
COAD,Tumor,0.72,3.26,28,0.14645828,44.2244673,0.3896,12,3.12,TCGA-CA-5254-01
COAD,Tumor,0.84,1.28,11,0.143834867,41.19291085,0.2808,1,2.54,TCGA-AD-A5EK-01
COAD,Tumor,0.85,22.58,7,0.089810945,19.83814783,1.1685,307,2.05,TCGA-CK-6746-01
COAD,Tumor,0.48,59.44,11,0.041916487,30.8875,0.3722,18,2.09,TCGA-CA-6718-01
COAD,Tumor,0.7,1.82,12,0.195618479,35.03515334,0.3374,4,1.98,TCGA-AY-5543-01
COAD,Tumor,0.55,2.92,18,0.149478469,39.15296045,0.3514,1,1.97,TCGA-F4-6807-01
COAD,Tumor,0.88,1.48,2,0.070694944,44.46583871,0.3162,10,3.54,TCGA-CK-5915-01
COAD,Tumor,0.6,2.86,15,0.125429666,68.72287059,0.3137,0,3.16,TCGA-A6-3810-01
COAD,Tumor,0.5,39.2,0,0.000247412,25.1336,0.771,271,2,TCGA-A6-6781-01
COAD,Tumor,0.83,1.48,9,0.153674194,58.91321396,0.3425,0,2.77,TCGA-NH-A50U-01
COAD,Tumor,0.81,3.04,15,0.135538993,25.17329942,0.3544,0,2.03,TCGA-DM-A1D4-01
COAD,Tumor,0.23,20.54,0,0.052560078,39.93623239,0.5676,415,2,TCGA-G4-6304-01
COAD,Tumor,0.85,2,22,0.28552028,36.50216088,0.3358,8,2.03,TCGA-DM-A1D0-01
COAD,Tumor,0.93,1.34,39,0.200841347,30.08475189,0.357,4,1.84,TCGA-CM-6675-01
COAD,Tumor,0.7,1.28,10,0.118387515,63.10841984,0.316,1,3.48,TCGA-G4-6307-01
COAD,Tumor,0.38,1.42,12,0.333148698,65.97271614,0.3101,4,3.22,TCGA-AZ-5403-01
COAD,Tumor,0.74,26.1,1,0.000200656,30.1153125,0.9692,476,2.12,TCGA-CM-5861-01
COAD,Tumor,0.84,1.02,1,0.005324606,27.49168129,0.3604,1,2.1,TCGA-CA-5796-01
COAD,Tumor,0.31,31.88,1,0.000481372,31.11240488,0.6559,541,2.17,TCGA-D5-6928-01
COAD,Tumor,0.6,1.68,17,0.208110165,74.72300029,0.2703,9,2.71,TCGA-AA-3685-01
COAD,Tumor,0.41,0.9,5,0.0194511,29.98895455,0.4019,1,2.03,TCGA-A6-5664-01
COAD,Tumor,0.73,1.7,1,2.38E-05,47.46659216,0.3611,0,2.15,TCGA-AZ-5407-01
COAD,Tumor,0.38,4.02,64,0.290222343,49.31291441,0.3602,57,2.86,TCGA-AY-6196-01
COAD,Tumor,0.41,2,0,0.05714711,24.33496087,0.3434,12,2.02,TCGA-D5-6920-01
COAD,Tumor,0.48,1.52,9,0.133536485,71.17267615,0.3325,4,2.91,TCGA-G4-6297-01
COAD,Tumor,0.56,38.8,38,0.109610983,51.21346774,1.2375,576,3.32,TCGA-A6-2686-01
COAD,Tumor,0.7,4.28,26,0.230962792,37.05980404,0.3791,14,2.43,TCGA-DM-A28F-01
COAD,Tumor,0.66,1.4,6,0.06071231,46.88914752,0.3522,14,3.73,TCGA-CA-5256-01
COAD,Tumor,0.74,2.02,8,0.038700501,35.81343826,0.3415,3,2.33,TCGA-G4-6306-01
COAD,Tumor,0.6,1.86,18,0.098906637,55.5975,0.3579,6,3.21,TCGA-D5-6922-01
COAD,Tumor,0.58,26.88,0,0.011655215,17.59241399,0.9208,614,2,TCGA-CK-5916-01
COAD,Tumor,0.83,1.26,26,0.207665585,40.87645306,0.3948,9,3.31,TCGA-DM-A288-01
COAD,Tumor,0.74,21.06,0,0.000241152,18.79098848,1.0166,585,2,TCGA-DM-A1HB-01
COAD,Tumor,0.78,1.54,10,0.236378415,29.88186047,0.3219,4,1.87,TCGA-CM-6170-01
COAD,Tumor,0.51,1.86,18,0.093422398,46.93176989,0.3486,1,3.45,TCGA-CK-4948-01
COAD,Tumor,0.76,2.02,0,0.121592836,25.24281254,0.3145,7,2,TCGA-CM-6165-01
COAD,Tumor,0.6,18.8,5,0.029089104,29.27090142,0.8729,459,1.98,TCGA-F4-6856-01
COAD,Tumor,0.4,2.2,8,0.077305652,34.32347546,0.3647,3,2.16,TCGA-F4-6569-01
COAD,Tumor,0.61,2.92,23,0.26589183,48.39906171,0.343,0,3.06,TCGA-D5-6535-01
COAD,Tumor,0.56,30.2,0,0.000874094,29.01535026,0.8416,378,2,TCGA-AD-6895-01
COAD,Tumor,0.7,1.98,22,0.238203302,39.16992593,0.3144,22,1.89,TCGA-NH-A8F8-01
COAD,Tumor,0.48,2.12,18,0.312403713,45.87938346,0.3524,7,2.61,TCGA-D5-6929-01
COAD,Tumor,0.69,1.1,19,0.295522889,50.23214685,0.3604,10,3.2,TCGA-A6-5667-01
COAD,Tumor,0.68,1.86,12,0.273965908,40.86242424,0.3404,2,2.11,TCGA-CM-6169-01
COAD,Tumor,0.75,1.42,5,0.045883098,19.65568182,0.4575,11,1.96,TCGA-CM-6680-01
COAD,Tumor,0.79,39.22,3,0.012430292,33.49643697,1.2565,636,2.1,TCGA-AA-3663-01
COAD,Tumor,0.46,1.66,31,0.279484364,55.23411765,0.3926,0,3.18,TCGA-A6-6648-01
COAD,Tumor,0.72,2.3,19,0.183528644,45.19328947,0.3417,22,3.54,TCGA-RU-A8FL-01
COAD,Tumor,0.57,2.18,34,0.160066498,49.42,0.3645,3,3.26,TCGA-CA-6719-01
COAD,Tumor,0.43,2.22,11,0.154933818,77.66,0.4012,1,3.28,TCGA-A6-6649-01
COAD,Tumor,0.69,2.66,11,0.054713664,22.36988764,0.3185,26,2.21,TCGA-NH-A6GB-01
COAD,Tumor,0.86,2.88,23,0.244275883,33.03429078,0.3773,29,1.96,TCGA-AZ-4614-01
COAD,Tumor,0.81,3.42,11,0.039345309,62.95778978,0.3329,16,3.72,TCGA-CM-5864-01
COAD,Tumor,0.49,13.82,0,0.000252111,32.54770312,0.7283,262,2,TCGA-D5-6927-01
COAD,Tumor,0.61,2.54,6,0.113999603,45.04442693,0.2723,5,3.3,TCGA-QG-A5YW-01
COAD,Tumor,0.62,1.16,1,0.062413524,61.84933327,0.3184,19,2.93,TCGA-AA-A01X-01
COAD,Tumor,0.92,2.32,13,0.074506883,52.84121866,0.3432,3,3.64,TCGA-D5-6538-01
COAD,Tumor,0.74,1.68,18,0.215885524,37.98312256,0.3388,1,1.94,TCGA-CM-6172-01
COAD,Tumor,0.69,2.72,18,0.287383746,47.24329735,0.3337,4,3.5,TCGA-D5-6533-01
COAD,Tumor,0.74,2.04,23,0.21183169,23.02719104,0.3898,6,2.06,TCGA-DM-A28H-01
COAD,Tumor,0.6,2.3,30,0.307207404,52.81246753,0.3437,0,2.82,TCGA-F4-6460-01
COAD,Tumor,0.89,1.8,18,0.272589473,38.25928448,0.3281,46,1.9,TCGA-D5-5540-01
COAD,Tumor,0.57,1.28,9,0.051102428,23.45914387,0.3302,3,2.1,TCGA-F4-6463-01
COAD,Tumor,0.51,2.4,12,0.127794248,52.88664085,0.3613,3,2.98,TCGA-AZ-6600-01
COAD,Tumor,0.73,20.08,6,0.017935231,12.88249014,1.0856,900,1.99,TCGA-D5-6530-01
COAD,Tumor,0.68,1.66,26,0.201035722,44.478,0.359,14,3.33,TCGA-G4-6303-01
COAD,Tumor,0.78,1.3,7,0.14712153,30.44210031,0.367,0,2.27,TCGA-AZ-4682-01
COAD,Tumor,0.66,21.88,5,0.038027455,18.5325,1.0607,441,2.03,TCGA-G4-6586-01
COAD,Tumor,0.61,1.92,11,0.065464252,45.53915754,0.3483,4,3.01,TCGA-AD-6890-01
COAD,Tumor,0.88,33.04,0,0.000510207,18.98821721,1.3414,1284,2,TCGA-AD-6889-01
COAD,Tumor,0.88,1.86,12,0.060851543,25.87888866,0.397,15,2.21,TCGA-DM-A28K-01
COAD,Tumor,0.5,19.6,0,0.000399756,64.91036731,0.86,402,2,TCGA-QG-A5Z2-01
COAD,Tumor,0.81,2.76,11,0.305890669,22.39811078,0.3774,8,2.23,TCGA-G4-6294-01
COAD,Tumor,0.8,1.72,17,0.146808034,37.71899219,0.2924,19,2.07,TCGA-QG-A5Z1-01
COAD,Tumor,0.51,35.98,2,0.005407763,27.78338308,0.7863,539,2.08,TCGA-G4-6628-01
COAD,Tumor,0.33,2.74,17,0.165923799,26.73540984,0.3343,6,2.11,TCGA-D5-6534-01
COAD,Tumor,0.85,2.22,10,0.230459781,43.92888889,0.4614,4,1.96,TCGA-A6-5659-01
COAD,Tumor,0.88,2.32,11,0.173170531,71.55687832,0.3322,8,3.15,TCGA-A6-5660-01
COAD,Tumor,0.86,1.36,17,0.306870124,51.70463647,0.3545,1,2.76,TCGA-CM-5862-01
COAD,Tumor,0.45,1.18,13,0.093098608,29.1225,0.3882,5,2.04,TCGA-F4-6805-01
COAD,Tumor,0.6,71.76,0,0.031542745,25.9455,0.7849,626,2,TCGA-CK-4951-01
COAD,Tumor,0.67,3.2,2,0.003883249,22.43974822,0.3583,11,2,TCGA-CK-6751-01
COAD,Tumor,0.68,26.94,1,0.015411713,32.39294118,1.0934,1116,1.99,TCGA-AD-A5EJ-01
COAD,Tumor,0.73,2.66,6,0.000519421,58.40633203,0.3773,18,3.74,TCGA-CA-6716-01
COAD,Tumor,0.81,1.7,21,0.140075446,17.18674541,0.3259,3,2.01,TCGA-AA-A01Z-01
COAD,Tumor,0.71,1.86,3,0.012304509,61.94424658,0.3957,3,2.02,TCGA-F4-6806-01
COAD,Tumor,0.62,3.18,23,0.124233431,62.50520095,0.347,9,5.06,TCGA-D5-6531-01
COAD,Tumor,0.81,2.32,14,0.227469428,30.91997358,0.335,25,1.77,TCGA-DM-A1D9-01
COAD,Tumor,0.59,2.3,16,0.186524953,72.28095238,0.3334,3,2.02,TCGA-DM-A0XF-01
COAD,Tumor,0.63,1.38,11,0.127869143,72.365,0.3686,4,3.78,TCGA-AZ-6603-01
COAD,Tumor,0.79,44.02,4,0.008014515,22.00061217,1.2012,1586,2,TCGA-NH-A5IV-01
COAD,Tumor,0.35,1.56,13,0.371821962,54.24253247,0.3785,3,2.83,TCGA-A6-6651-01
COAD,Tumor,0.88,1.56,16,0.12250712,29.4624558,0.3669,0,2.15,TCGA-CA-6715-01
COAD,Tumor,0.5,17.16,0,0.011742564,25.48521569,0.7398,474,2,TCGA-CM-6674-01
COAD,Tumor,0.62,2.36,19,0.168320603,41.06977516,0.3444,8,3.62,TCGA-D5-6932-01
COAD,Tumor,0.46,2.24,11,0.074682202,59.52708199,0.3386,7,2.14,TCGA-A6-6137-01
COAD,Tumor,0.76,1.56,2,0.065333615,57.91080015,0.3983,20,3.39,TCGA-DM-A28M-01
COAD,Tumor,0.63,2.36,36,0.36868728,64.65164061,0.3642,7,2.45,TCGA-F4-6459-01
COAD,Tumor,0.63,1.24,7,0.180446503,28.81510791,0.4665,1,1.86,TCGA-A6-2684-01
COAD,Tumor,0.69,23.56,9,0.065484433,22.45731025,1.1071,379,2.05,TCGA-A6-6780-01
COAD,Tumor,0.52,1.24,16,0.059341968,52.50784338,0.354,0,3.57,TCGA-AZ-6607-01
COAD,Tumor,0.88,1.48,8,0.098239955,24.72747897,0.3214,3,1.9,TCGA-G4-6322-01
COAD,Tumor,0.19,7.48,9,0.045245702,33.55906017,0.3972,57,1.99,TCGA-A6-A565-01
COAD,Tumor,0.72,1.66,36,0.158369925,48.70079002,0.3073,5,3.21,TCGA-A6-A56B-01
COAD,Tumor,0.44,2.46,24,0.1462391,73.17224806,0.2932,12,3.65,TCGA-AY-A54L-01
COAD,Tumor,0.88,2.2,17,0.123170289,29.72564976,0.319,8,2.02,TCGA-A6-2677-01
COAD,Tumor,0.49,18.7,0,2.71E-05,23.37946154,0.8773,147,2,TCGA-CM-6162-01
COAD,Tumor,0.35,1.36,6,0.146235387,53.41262169,0.3442,3,3.33,TCGA-AD-6963-01
COAD,Tumor,0.8,21.54,3,0.078251984,45.15294907,0.965,756,2.08,TCGA-AY-6197-01
COAD,Tumor,0.58,1.66,9,0.047106591,21.59126214,0.3319,2,2,TCGA-D5-6541-01
COAD,Tumor,0.57,3.24,29,0.370833498,52.36523232,0.3321,6,2.5,TCGA-CM-5348-01
COAD,Tumor,0.72,2.26,3,0.028485018,26.50420037,0.3144,6,3.49,TCGA-4T-AA8H-01
COAD,Tumor,0.43,1.28,24,0.105032506,33.40214206,0.3123,7,3.94,TCGA-5M-AATA-01
COAD,Tumor,0.79,2,4,0.019223771,20.9682,0.3656,1,2.02,TCGA-DM-A28G-01
COAD,Tumor,0.65,2.22,29,0.117772043,82.92508475,0.3252,8,4.48,TCGA-5M-AATE-01
COAD,Tumor,0.8,1.92,1,0.000108787,23.58249055,0.3712,10,2.07,TCGA-DM-A28C-01
COAD,Tumor,0.66,2.88,12,0.17096093,25.3297871,0.3301,23,2.07,TCGA-DM-A0XD-01
COAD,Tumor,0.79,1.66,5,0.048422135,27.23142857,0.3739,4,2,TCGA-DM-A282-01
COAD,Tumor,0.6,2.66,4,0.041053057,50.63809859,0.3613,36,3.21,TCGA-CM-4744-01
COAD,Tumor,0.27,1.96,8,0.080557013,52.72541105,0.3467,0,3.93,TCGA-AZ-6605-01
COAD,Tumor,0.94,1.6,13,0.055620681,18.38770436,0.3062,9,1.95,TCGA-AY-A71X-01
COAD,Tumor,0.77,1.46,1,0.065925334,14.89528037,0.2618,15,2.09,TCGA-AA-3675-01
COAD,Tumor,0.5,1.64,14,0.093553392,35.47864983,0.3606,2,2.04,TCGA-CM-4751-01
CHOL,Tumor,0.8,0.72,11,0.123431178,77.52643243,0.3328,3,1.89,TCGA-4G-AAZT-01
CHOL,Tumor,0.83,0.82,24,0.250212078,42.007,0.3394,3,1.76,TCGA-W5-AA2I-01
CHOL,Tumor,0.9,0.6,26,0.22325398,55.81129326,0.3286,1,1.95,TCGA-W5-AA34-01
CHOL,Tumor,0.65,1,23,0.275602671,73.23869532,0.3463,1,3.23,TCGA-W5-AA2X-01
CHOL,Tumor,0.34,0.52,23,0.286746865,55.16820143,0.3343,28,3.23,TCGA-3X-AAVB-01
CHOL,Tumor,0.79,0.52,8,0.153220758,39.07394309,0.3468,6,1.89,TCGA-3X-AAVA-01
CHOL,Tumor,0.67,1.02,23,0.248131732,74.25172414,0.3334,3,3.53,TCGA-ZH-A8Y4-01
CHOL,Tumor,0.78,1.32,31,0.294121464,37.11400043,0.3294,1,1.85,TCGA-W5-AA2U-01
CHOL,Tumor,0.91,0.64,18,0.03610758,36.93398357,0.3223,5,2.29,TCGA-W5-AA2Q-01
CHOL,Tumor,0.77,0.9,22,0.390063554,71.60284091,0.3445,27,3.35,TCGA-ZH-A8Y2-01
CHOL,Tumor,0.52,0.88,38,0.341261442,36.85963098,0.3412,2,1.82,TCGA-W5-AA30-01
CHOL,Tumor,0.51,0.52,27,0.302554169,26.11707546,0.3225,0,1.75,TCGA-WD-A7RX-01
CHOL,Tumor,0.47,0.84,14,0.244844346,40.59241659,0.3195,3,1.81,TCGA-3X-AAVE-01
CHOL,Tumor,0.5,0.68,46,0.269524567,35.12029091,0.3506,7,1.93,TCGA-W5-AA2G-01
CHOL,Tumor,0.87,12.04,12,0.117251092,29.1225,0.3201,86,2.18,TCGA-W5-AA39-01
CHOL,Tumor,0.79,0.68,26,0.103351002,61.98661397,0.3473,12,3.58,TCGA-4G-AAZO-01
CHOL,Tumor,0.58,0.34,28,0.202529994,40.61643725,0.3472,3,1.87,TCGA-W5-AA2R-01
CHOL,Tumor,0.78,0.56,31,0.27219098,26.37283458,0.3208,5,1.77,TCGA-W6-AA0S-01
CHOL,Tumor,0.87,0.6,22,0.185253265,62.85733884,0.3497,0,1.99,TCGA-W5-AA2W-01
CHOL,Tumor,0.75,0.54,23,0.158814804,84.72,0.3362,0,1.85,TCGA-YR-A95A-01
CHOL,Tumor,0.74,0.66,5,0.18866391,42.83066667,0.3416,3,1.82,TCGA-ZD-A8I3-01
CHOL,Tumor,0.76,0.4,24,0.321705,22.05990877,0.3436,6,1.79,TCGA-W5-AA2O-01
CHOL,Tumor,0.47,0.76,19,0.231467602,42.30856102,0.3287,3,3.09,TCGA-W5-AA31-01
CHOL,Tumor,0.69,0.48,17,0.329354989,45.87599751,0.3295,0,1.71,TCGA-W5-AA38-01
CHOL,Tumor,0.28,0.86,24,0.158242024,34.73724638,0.3186,1,1.85,TCGA-ZU-A8S4-01
CHOL,Tumor,0.67,0.46,16,0.162998403,79.55414634,0.3231,2,2.12,TCGA-W5-AA2Z-01
CHOL,Tumor,0.6,1.06,35,0.414514453,83.21312253,0.3552,7,3.16,TCGA-3X-AAVC-01
CHOL,Tumor,0.8,0.72,22,0.121342744,51.66636364,0.3122,0,2.05,TCGA-ZH-A8Y1-01
CHOL,Tumor,0.85,0.62,22,0.247805176,31.00085395,0.3511,0,3.55,TCGA-W5-AA2T-01
CHOL,Tumor,0.48,0.6,20,0.334198533,56.19735286,0.3149,4,1.83,TCGA-ZH-A8Y8-01
GBM,Tumor,0.29,0.96,0,0.167064339,38.54753021,0.2833,21,1.92,TCGA-06-5412-01
GBM,Tumor,0.91,0.94,11,0.141756859,24.25985036,0.2816,8,1.97,TCGA-06-2565-01
GBM,Tumor,0.46,0.6,6,0.222619536,21.94739482,0.2728,0,3.83,TCGA-06-2561-01
GBM,Tumor,0.28,0.32,3,0.136629488,25.9049731,0.2707,0,1.91,TCGA-06-0132-01
GBM,Tumor,0.6,1.44,20,0.124833971,73.41006209,0.2804,28,3.48,TCGA-19-2629-01
GBM,Tumor,0.78,0.72,5,0.097281989,44.93594471,0.2807,1,1.99,TCGA-06-0238-01
GBM,Tumor,0.56,0.8,9,0.120168533,28.33612533,0.2779,1,1.95,TCGA-06-0749-01
GBM,Tumor,0.95,1.18,2,0.058756937,31.26833225,0.2931,2,2.02,TCGA-06-0174-01
GBM,Tumor,0.32,1.5,9,0.079318979,21.92706683,0.2642,3,2.02,TCGA-28-2513-01
GBM,Tumor,0.8,0.98,6,0.219244713,41.70314464,0.2712,8,3.48,TCGA-76-4929-01
GBM,Tumor,0.89,0.78,11,0.261138253,21.6036,0.2856,2,1.86,TCGA-32-2634-01
GBM,Tumor,0.9,1.1,7,0.06863321,21.87907678,0.2673,1,2.04,TCGA-06-0125-01
GBM,Tumor,0.79,0.56,8,0.021058215,45.37156535,0.2846,0,1.99,TCGA-26-1442-01
