CODE,Group,DMPss,DNAss,ENHss,EREG.EXPss,EREG-METHss,RNAss,SampleName
STAD,Tumor,0.027326259,0.103217498,0.110775925,0.721075099,0.1730419,0.528525182,TCGA-HU-8249-01
STAD,Tumor,0.084322263,0.182630496,0.206565177,0.709644146,0.266158238,0.276181373,TCGA-RD-A7BS-01
STAD,Tumor,0.05241081,0.14694443,0.221865473,0.831333152,0.208412308,0.581437263,TCGA-VQ-A8P2-01
STAD,Tumor,0.047272772,0.143434379,0.161431756,0.51302693,0.223460585,0.241952977,TCGA-D7-8574-01
STAD,Tumor,0.108576812,0.223862771,0.251455757,0.796630322,0.320126227,0.495915065,TCGA-D7-6820-01
STAD,Tumor,0.100022201,0.237807701,0.285236053,0.624900751,0.329927358,0.434845668,TCGA-HF-7134-01
STAD,Tumor,0.084478042,0.185382869,0.223961158,0.652392917,0.259887539,0.352086934,TCGA-VQ-A8PM-01
STAD,Tumor,0.03635642,0.125511073,0.175962549,0.632424923,0.192781535,0.302121451,TCGA-BR-7959-01
STAD,Tumor,0.080236041,0.170708286,0.205359428,0.516981943,0.239782542,0.431027578,TCGA-HU-A4GJ-01
STAD,Tumor,0.092212609,0.170343937,0.160078774,0.835167586,0.253077433,0.607432712,TCGA-BR-A4CR-01
STAD,Tumor,0.05917086,0.148701055,0.207047872,0.479795172,0.209499473,0.38965812,TCGA-D7-A6EX-01
STAD,Tumor,0.105219801,0.183529685,0.214030754,0.797064409,0.248171398,0.56545907,TCGA-HU-8602-01
STAD,Tumor,0.100684965,0.200407736,0.240403514,0.828511588,0.274571859,0.456855063,TCGA-VQ-AA6F-01
STAD,Tumor,0.041514658,0.124630875,0.159357253,0.734941761,0.191660823,0.360946175,TCGA-BR-8588-01
SKCM,Tumor,0.092098736,0.154111575,0.199077184,0.352362741,0.216483958,0.363397594,TCGA-EB-A41A-01
SKCM,Tumor,0.145426677,0.212727516,0.264314166,0.534514228,0.27323627,0.348206259,TCGA-XV-AAZW-01
SKCM,Tumor,0.112042835,0.164169717,0.267610171,0.492056592,0.18009337,0.469193729,TCGA-BF-A5ER-01
SKCM,Tumor,0.151178433,0.234771582,0.345621175,0.616495157,0.263980416,0.36239509,TCGA-EB-A6QZ-01
SKCM,Tumor,0.157404848,0.240235487,0.3385958,0.552043777,0.289030401,0.376285351,TCGA-EB-A1NK-01
SKCM,Tumor,0.079815485,0.135450667,0.179601839,0.568371677,0.18071797,0.40714558,TCGA-BF-AAP1-01
SKCM,Tumor,0.160474923,0.207957231,0.336079635,0.569613651,0.231722092,0.370260485,TCGA-EB-A5SE-01
SKCM,Tumor,0.25579428,0.348521134,0.507886089,0.629820402,0.375813393,0.442735937,TCGA-FW-A5DX-01
SKCM,Tumor,0.050830069,0.123092857,0.167905756,0.607778437,0.172780243,0.333211279,TCGA-EB-A24C-01
SKCM,Tumor,0.091385685,0.160187149,0.196017892,0.642685134,0.215517437,0.386689688,TCGA-EB-A551-01
SKCM,Tumor,0.093550892,0.183533202,0.235343648,0.468123059,0.239049497,0.424531374,TCGA-BF-A1PZ-01
SKCM,Tumor,0.069601985,0.131044056,0.171010853,0.458847235,0.180859337,0.302253846,TCGA-GN-A26C-01
SKCM,Tumor,0.078134699,0.14303509,0.200815985,0.313338898,0.187966265,0.336151724,TCGA-EB-A85I-01
SKCM,Tumor,0.081743911,0.175733154,0.234610367,0.469043545,0.239933665,0.331862855,TCGA-EB-A4OZ-01
SKCM,Tumor,0.110940958,0.207414636,0.278825607,0.594332552,0.265844619,0.429517753,TCGA-ER-A19K-01
SKCM,Tumor,0.089910301,0.167724967,0.254927449,0.441354372,0.209081069,0.336151291,TCGA-EB-A3Y6-01
SKCM,Tumor,0.139310795,0.226962628,0.307111496,0.509432171,0.288106992,0.297546396,TCGA-BF-A3DJ-01
SKCM,Tumor,0.033174549,0.085465639,0.116176432,0.392431586,0.12750076,0.347335033,TCGA-ER-A42H-01
SKCM,Tumor,0.237092188,0.344005994,0.418413585,0.568456083,0.408222564,0.44771649,TCGA-BF-AAOX-01
SKCM,Tumor,0.170890231,0.25260333,0.339661401,0.544745891,0.305826953,0.366376583,TCGA-BF-A5EO-01
SKCM,Tumor,0.091230221,0.169754139,0.20289517,0.68458769,0.226075027,0.280450961,TCGA-HR-A5NC-01
SKCM,Tumor,0.114088926,0.214003559,0.343706418,0.575727058,0.253350516,0.257480218,TCGA-XV-A9W5-01
SKCM,Tumor,0.100111804,0.177233941,0.226788583,0.40709239,0.231274963,0.408736459,TCGA-WE-A8K4-01
SKCM,Tumor,0.051225965,0.116307531,0.160329306,0.635487646,0.168173278,0.398291373,TCGA-EB-A82B-01
SKCM,Tumor,0.133514878,0.185572164,0.234635229,0.403836712,0.219283871,0.457300683,TCGA-BF-A9VF-01
SKCM,Tumor,0.065351367,0.139275141,0.214480347,0.38987347,0.18697852,0.322354847,TCGA-EB-A44P-01
SKCM,Tumor,0.081578729,0.182859821,0.16379127,0.335798925,0.275921124,0.318735315,TCGA-XV-A9VZ-01
SKCM,Tumor,0.061235145,0.139391103,0.172903474,0.73733872,0.201692422,0.297980031,TCGA-EB-A3XD-01
SKCM,Tumor,0.156092701,0.264335516,0.376560647,0.52481818,0.331594625,0.399460048,TCGA-EB-A42Y-01
SKCM,Tumor,0.069210871,0.117753837,0.185507805,0.466095717,0.143786862,0.344177579,TCGA-BF-A5EQ-01
SKCM,Tumor,0.164625911,0.266625251,0.288928869,0.658204857,0.346785196,0.504667187,TCGA-EB-A3XC-01
SKCM,Tumor,0.085970128,0.187358163,0.255912582,0.670514999,0.254897034,0.311162126,TCGA-EB-A44N-01
SKCM,Tumor,0.040785956,0.058486134,0.07341858,0.54541463,0.084392664,0.397645912,TCGA-EB-A24D-01
SKCM,Tumor,0.066443618,0.141879442,0.170814041,0.638320138,0.199873059,0.332754286,TCGA-ER-A196-01
SKCM,Tumor,0.094289545,0.189325907,0.267086522,0.724932755,0.25410014,0.271016006,TCGA-EB-A299-01
SKCM,Tumor,0.084012673,0.187655797,0.243353734,0.62950574,0.254596807,0.283522774,TCGA-BF-A3DN-01
SKCM,Tumor,0.207389953,0.28628393,0.384154503,0.497770568,0.312998002,0.413444787,TCGA-BF-AAP6-01
SKCM,Tumor,0.093019583,0.183826749,0.254546117,0.496839061,0.244684399,0.464614712,TCGA-IH-A3EA-01
SKCM,Tumor,0.111710596,0.200534637,0.260805465,0.435470084,0.258493633,0.359669747,TCGA-FR-A728-01
SKCM,Tumor,0.175623716,0.262730712,0.362957494,0.565599668,0.310657744,0.379789476,TCGA-BF-AAP2-01
SKCM,Tumor,0.152605527,0.198115164,0.305243436,0.587988775,0.231412666,0.441052309,TCGA-FR-A3R1-01
SKCM,Tumor,0.220882056,0.338077494,0.333880331,0.450421963,0.422296359,0.433295168,TCGA-EB-A430-01
SKCM,Tumor,0.07958849,0.201062912,0.313882626,0.75017015,0.258605653,0.365192986,TCGA-BF-A1PU-01
SKCM,Tumor,0.064268065,0.150265015,0.192835131,0.653706147,0.209296125,0.390031068,TCGA-BF-A3DM-01
SKCM,Tumor,0.065466447,0.148094305,0.162254969,0.562607953,0.215135677,0.421175846,TCGA-ER-A19T-01
SKCM,Tumor,0.129706436,0.205404059,0.28744594,0.498712608,0.248413815,0.432783365,TCGA-BF-AAP4-01
SKCM,Tumor,0.142437129,0.236431602,0.281925271,0.485531664,0.296621287,0.430635435,TCGA-GN-A263-01
SKCM,Tumor,0.09999199,0.148610839,0.193544396,0.492053528,0.180921637,0.363395288,TCGA-BF-AAP8-01
SKCM,Tumor,0.117751717,0.226062173,0.293868642,0.545486978,0.286841314,0.312915858,TCGA-FS-A1ZN-01
SKCM,Tumor,0.081814354,0.169323138,0.208846708,0.572010568,0.228306174,0.394706265,TCGA-BF-A3DL-01
SKCM,Tumor,0.097612033,0.175657561,0.198116346,0.888608054,0.239510931,0.282071071,TCGA-EB-A550-01
SKCM,Tumor,0.063959213,0.132580595,0.172035469,0.724316903,0.189682284,0.350354721,TCGA-BF-A1PX-01
SKCM,Tumor,0.246298399,0.355056447,0.489874085,0.293539498,0.403895655,0.407347406,TCGA-DA-A960-01
SKCM,Tumor,0.07826187,0.13267625,0.238751473,0.280983406,0.1532584,0.458907173,TCGA-EB-A41B-01
SKCM,Tumor,0.110334653,0.200318579,0.263355365,0.501051861,0.256736448,0.321827977,TCGA-GN-A4U5-01
SKCM,Tumor,0.165703249,0.259016749,0.297095304,0.862092511,0.320568072,0.402294058,TCGA-EB-A5VU-01
SKCM,Tumor,0.058169495,0.106611544,0.159490355,0.448683965,0.137840981,0.335995363,TCGA-D9-A3Z4-01
SKCM,Tumor,0.079304449,0.149298364,0.217297558,0.491236648,0.192058745,0.314204393,TCGA-BF-AAOU-01
SKCM,Tumor,0.070833443,0.166664766,0.244995653,0.519643841,0.217164937,0.307862104,TCGA-EB-A42Z-01
SKCM,Tumor,0.085425002,0.185505334,0.252907353,0.492308279,0.243534028,0.419035536,TCGA-EB-A51B-01
SKCM,Tumor,0.063322677,0.12473275,0.183411614,0.412618485,0.160388838,0.384901671,TCGA-GF-A2C7-01
SKCM,Tumor,0.102311987,0.171010808,0.246858779,0.517125175,0.20687955,0.402475224,TCGA-BF-A1Q0-01
SKCM,Tumor,0.048266826,0.083264325,0.088753643,0.641459421,0.125143276,0.465996084,TCGA-EB-A4OY-01
SKCM,Tumor,0.044692261,0.105655048,0.132223718,0.548981036,0.160695712,0.459060266,TCGA-EB-A85J-01
SKCM,Tumor,0.075110971,0.164245789,0.183331996,0.756229676,0.233895938,0.338065521,TCGA-EB-A5SF-01
SKCM,Tumor,0.079069632,0.153992194,0.233274206,0.659373407,0.188908073,0.409942146,TCGA-EB-A82C-01
SKCM,Tumor,0.136356972,0.227370285,0.325333128,0.69589709,0.274953815,0.305632906,TCGA-XV-AAZV-01
SKCM,Tumor,0.113117516,0.164053843,0.243772184,0.442217538,0.181194312,0.397067396,TCGA-EB-A97M-01
SKCM,Tumor,0.103515268,0.202962752,0.295101785,0.482337844,0.253026607,0.458668787,TCGA-EB-A44O-01
SKCM,Tumor,0.076064109,0.124015847,0.183224352,0.226768524,0.151359024,0.423272383,TCGA-D3-A5GT-01
SKCM,Tumor,0.182478226,0.256853735,0.383965291,0.674008721,0.282063687,0.409716602,TCGA-BF-A5EP-01
SKCM,Tumor,0.11238718,0.187136324,0.254272777,0.426364606,0.235914901,0.397948087,TCGA-EB-A3XB-01
SKCM,Tumor,0.042606215,0.114616449,0.132439521,0.641781905,0.177262026,0.378273837,TCGA-ER-A2NF-01
SKCM,Tumor,0.073135772,0.147042153,0.187761893,0.639934784,0.198367392,0.404944227,TCGA-FR-A2OS-01
SKCM,Tumor,0.083828668,0.181940408,0.262999295,0.521212837,0.235824249,0.229730508,TCGA-D9-A4Z5-01
SKCM,Tumor,0.049755328,0.097370049,0.133402076,0.355196379,0.136259106,0.376640664,TCGA-EB-A5UM-01
SKCM,Tumor,0.061977237,0.137120463,0.194337745,0.5123758,0.192849935,0.406245733,TCGA-BF-A1PV-01
SKCM,Tumor,0.077928279,0.157041676,0.193272544,0.540867378,0.21359545,0.396882506,TCGA-EB-A553-01
SKCM,Tumor,0.091474649,0.158273938,0.222930301,0.629913404,0.200528022,0.308917127,TCGA-BF-AAP7-01
SKCM,Tumor,0.160147674,0.2610458,0.37337901,0.585254154,0.302487476,0.327185062,TCGA-GN-A8LN-01
SKCM,Tumor,0.10479288,0.220230212,0.309974985,0.682634299,0.292071275,0.264655918,TCGA-EB-A57M-01
SKCM,Tumor,0.135699257,0.228243162,0.307304152,0.571508072,0.277376578,0.400822519,TCGA-FR-A726-01
SKCM,Tumor,0.17961227,0.273845922,0.375470198,0.641058427,0.322517302,0.450659884,TCGA-EB-A5FP-01
SKCM,Tumor,0.134615917,0.243753915,0.273762002,0.680907982,0.323576721,0.388633526,TCGA-GF-A769-01
SKCM,Tumor,0.109801529,0.197753739,0.290034561,0.5618349,0.252117116,0.387416474,TCGA-YG-AA3N-01
SKCM,Tumor,0.233793185,0.327688631,0.397766912,0.422771321,0.371374558,0.458606197,TCGA-EB-A6QY-01
SKCM,Tumor,0.150198384,0.26095526,0.36679942,0.585950967,0.316712063,0.303107828,TCGA-EB-A4XL-01
SKCM,Tumor,0.059355845,0.13114875,0.175101526,0.628566373,0.184073572,0.403496766,TCGA-EB-A4IQ-01
SKCM,Tumor,0.064069895,0.148988345,0.205151141,0.51707548,0.202267049,0.441028937,TCGA-EB-A3Y7-01
SKCM,Tumor,0.12479431,0.237174679,0.355082253,0.461684105,0.299675425,0.456815424,TCGA-EB-A6R0-01
SKCM,Tumor,0.18723289,0.28399001,0.41381194,0.560318278,0.32003709,0.370265447,TCGA-EB-A4P0-01
SKCM,Tumor,0.104348174,0.190366234,0.257591276,0.584383423,0.239800697,0.470510189,TCGA-D9-A4Z3-01
SKCM,Tumor,0.101636837,0.194780106,0.250637722,0.57969414,0.256870953,0.320401069,TCGA-EB-A4IS-01
SKCM,Tumor,0.06998639,0.166567841,0.242651252,0.639586228,0.225608543,0.288918709,TCGA-EB-A3HV-01
SKCM,Tumor,0.129179182,0.235421917,0.353354768,0.573014007,0.282314519,0.484048285,TCGA-EB-A431-01
SKCM,Tumor,0.223801287,0.297288861,0.357721095,0.628101218,0.348641319,0.427108334,TCGA-XV-AAZY-01
SKCM,Tumor,0.06051777,0.120180932,0.144716314,0.436023064,0.172331562,0.356796088,TCGA-BF-A5ES-01
SKCM,Tumor,0.128416,0.233841979,0.311506159,0.687754955,0.292479073,0.338355977,TCGA-EB-A3XF-01
SKCM,Tumor,0.06972648,0.123523115,0.178674153,0.563268469,0.162917121,0.377931604,TCGA-ER-A2NB-01
SKCM,Tumor,0.080456353,0.170919649,0.211523476,0.604651754,0.233940797,0.444030183,TCGA-XV-A9W2-01
SKCM,Tumor,0.076882042,0.158167087,0.219216556,0.691632741,0.221120777,0.359710054,TCGA-ER-A194-01
SKCM,Tumor,0.040038198,0.101488166,0.133607598,0.614419985,0.150916128,0.282061396,TCGA-EB-A3XE-01
THCA,Tumor,0.021778537,0.100150863,0.171591581,0.311958297,0.150530059,0.234706572,TCGA-DJ-A3UX-01
THCA,Tumor,0.027980289,0.084857934,0.182714615,0.411052475,0.113144042,0.303081799,TCGA-EM-A22Q-01
THCA,Tumor,0.026276402,0.117362883,0.18112494,0.409545454,0.178447001,0.281753332,TCGA-E3-A3E2-01
THCA,Tumor,0.030203771,0.113289394,0.18816764,0.265390299,0.169751099,0.260573052,TCGA-ET-A3BW-01
THCA,Tumor,0.040645155,0.145428683,0.196452975,0.326367608,0.225177297,0.167044715,TCGA-EL-A4JZ-01
THCA,Tumor,0.023407746,0.102229505,0.144200879,0.332155448,0.165676261,0.240052378,TCGA-BJ-A0ZJ-01
THCA,Tumor,0.03359958,0.120150758,0.195495642,0.381147104,0.176114906,0.220799827,TCGA-DJ-A4V2-01
THCA,Tumor,0.016396914,0.109639458,0.174554381,0.314297549,0.173407825,0.197828468,TCGA-J8-A3O2-01
THCA,Tumor,0.047982162,0.112348235,0.150918334,0.459923641,0.162095305,0.269227166,TCGA-BJ-A290-01
THCA,Tumor,0.023155983,0.091187945,0.145146077,0.381276069,0.144806195,0.323471677,TCGA-DJ-A13R-01
THCA,Tumor,0.043087867,0.144560192,0.20784833,0.457112507,0.218096481,0.274981686,TCGA-ET-A3BS-01
THCA,Tumor,0.018367987,0.092809647,0.170334075,0.158927589,0.13968401,0.230269531,TCGA-BJ-A45C-01
THCA,Tumor,0.019500002,0.087174615,0.154842822,0.317332141,0.140001847,0.246795426,TCGA-ET-A2N4-01
THCA,Tumor,0.015755393,0.065426578,0.155902544,0.305495209,0.095896021,0.27773907,TCGA-BJ-A0Z2-01
THCA,Tumor,0.016412081,0.10113336,0.149076034,0.337014822,0.166722192,0.311237525,TCGA-ET-A2N0-01
THCA,Tumor,0.044869355,0.130923906,0.224314819,0.25602893,0.191350373,0.259228363,TCGA-KS-A4I1-01
THCA,Tumor,0.029520743,0.122438506,0.192796399,0.504596913,0.185756603,0.283713235,TCGA-EM-A2OW-01
THCA,Tumor,0.035773997,0.109617525,0.162618135,0.332456898,0.171153157,0.295379749,TCGA-EM-A2OZ-01
THCA,Tumor,0.065380215,0.132942451,0.208728668,0.364575646,0.181031538,0.230331339,TCGA-EM-A1CS-01
THCA,Tumor,0.024430588,0.115773441,0.19797311,0.569720854,0.171210471,0.413465929,TCGA-EM-A3SY-01
THCA,Tumor,0.014339699,0.094643913,0.174098848,0.310183739,0.143439505,0.25728366,TCGA-ET-A39P-01
THCA,Tumor,0.016229724,0.084175717,0.155491653,0.358733179,0.129978174,0.275947901,TCGA-EL-A3ZG-01
THCA,Tumor,0.027648841,0.125029559,0.200171308,0.333146173,0.186702291,0.163701303,TCGA-EL-A3CR-01
THCA,Tumor,0.01507001,0.066841354,0.155829719,0.276525519,0.094579123,0.242861439,TCGA-BJ-A28S-01
THCA,Tumor,0.05175314,0.133182708,0.180483812,0.36624984,0.197345202,0.173027026,TCGA-DE-A7U5-01
THCA,Tumor,0.058850943,0.117391459,0.210536905,0.422554277,0.145035649,0.302466258,TCGA-BJ-A192-01
THCA,Tumor,0.038725039,0.140534895,0.18363967,0.355091673,0.216628953,0.193834392,TCGA-EL-A3T9-01
THCA,Tumor,0.031748076,0.125171977,0.175339929,0.457932451,0.195900562,0.193861141,TCGA-FK-A3SB-01
THCA,Tumor,0.026712644,0.120196158,0.210368802,0.209429119,0.180278791,0.161156487,TCGA-EL-A3ZL-01
THCA,Tumor,0.026520983,0.09408405,0.137861272,0.372069291,0.156166821,0.180753995,TCGA-FE-A235-01
THCA,Tumor,0.017942376,0.095807752,0.131713271,0.411422989,0.157261086,0.293740467,TCGA-EM-A3SU-01
THCA,Tumor,0.065363635,0.144025051,0.230600585,0.32267786,0.193276161,0.255268013,TCGA-EM-A2CJ-01
THCA,Tumor,0.026468882,0.099936542,0.178101191,0.403757629,0.146018744,0.18815093,TCGA-DJ-A4V5-01
THCA,Tumor,0.010662701,0.080784522,0.11138261,0.421916928,0.138769332,0.258895561,TCGA-ET-A25G-01
THCA,Tumor,0.008995552,0.108336476,0.176678825,0.492094298,0.174272858,0.192698727,TCGA-ET-A39J-01
THCA,Tumor,0.026879471,0.093235725,0.133759262,0.475464784,0.151020722,0.213248564,TCGA-E8-A242-01
THCA,Tumor,0.030109035,0.115303661,0.183464029,0.355573992,0.173590149,0.255282723,TCGA-DJ-A2Q5-01
THCA,Tumor,0.020540068,0.082235288,0.222334186,0.439208054,0.099720623,0.239601431,TCGA-H2-A2K9-01
THCA,Tumor,0.008358397,0.09973645,0.138500508,0.462054672,0.173202371,0.217166649,TCGA-DJ-A2PW-01
THCA,Tumor,0.008566999,0.00694611,0.098092474,0.275808412,0,0.275930853,TCGA-FE-A239-01
THCA,Tumor,0.035117121,0.100138795,0.14152004,0.275102664,0.152507496,0.222282994,TCGA-EL-A4K1-01
THCA,Tumor,0.023429404,0.108052211,0.139977425,0.381353926,0.180678499,0.220856569,TCGA-DJ-A2PX-01
THCA,Tumor,0.060639006,0.132164753,0.241230571,0.266441497,0.163011814,0.320662993,TCGA-BJ-A190-01
THCA,Tumor,0.014259737,0.074605997,0.138515702,0.339400355,0.116475558,0.288015811,TCGA-DJ-A3VM-01
THCA,Tumor,0.035866696,0.104081843,0.19553352,0.280067,0.143100188,0.299403981,TCGA-FY-A3NM-01
THCA,Tumor,0.021912892,0.068977894,0.146117925,0.362471149,0.098261532,0.274048048,TCGA-FE-A236-01
THCA,Tumor,0.033344421,0.094949595,0.146996148,0.341007967,0.141077117,0.191141102,TCGA-ET-A3DP-01
THCA,Tumor,0.02910741,0.098197882,0.178841415,0.408265547,0.140374111,0.25645066,TCGA-ET-A25P-01
THCA,Tumor,0.031225671,0.117184968,0.161209608,0.292872562,0.186597761,0.277162535,TCGA-DJ-A3VI-01
THCA,Tumor,0.042975772,0.11443831,0.172576816,0.565718917,0.163795027,0.205938645,TCGA-E8-A432-01
THCA,Tumor,0.020583045,0.09861779,0.189545377,0.333240668,0.14350051,0.211653008,TCGA-CE-A3MD-01
THCA,Tumor,0.031382061,0.120088541,0.19637083,0.370343135,0.182167238,0.243550631,TCGA-DJ-A3UN-01
THCA,Tumor,0.047410528,0.13848557,0.191918235,0.40197305,0.201001505,0.260600949,TCGA-EM-A3FM-01
THCA,Tumor,0.032495527,0.102024038,0.170462181,0.41692493,0.152946912,0.211377072,TCGA-DJ-A3UY-01
THCA,Tumor,0.033382559,0.114535993,0.163502998,0.346721512,0.17933752,0.243765128,TCGA-ET-A3DT-01
THCA,Tumor,0.015705667,0.080712191,0.107216632,0.346685338,0.142237617,0.2156729,TCGA-EL-A3D1-01
THCA,Tumor,0.054676072,0.133574738,0.175864247,0.405140754,0.196013763,0.296789057,TCGA-BJ-A3PR-01
THCA,Tumor,0.021995954,0.091688123,0.177572858,0.260697569,0.13565278,0.262015809,TCGA-H2-A422-01
THCA,Tumor,0.02464503,0.108438344,0.155458046,0.307508895,0.174433672,0.154489827,TCGA-E8-A413-01
THCA,Tumor,0.014997886,0.062304103,0.14487598,0.281538072,0.090500914,0.378890283,TCGA-BJ-A2N9-01
THCA,Tumor,0.015759138,0.09640296,0.149601325,0.34457756,0.154421647,0.194199861,TCGA-ET-A25L-01
THCA,Tumor,0.018464921,0.060267897,0.183661937,0.404177885,0.069480709,0.240525352,TCGA-DE-A2OL-01
THCA,Tumor,0.044929304,0.134583504,0.224489275,0.471909261,0.187732163,0.140397147,TCGA-FY-A3I4-01
THCA,Tumor,0.025197659,0.129497461,0.210791077,0.279054131,0.19718439,0.263659504,TCGA-DJ-A4UL-01
THCA,Tumor,0.029697387,0.100222391,0.136936463,0.351088428,0.154423315,0.233777296,TCGA-DJ-A13T-01
THCA,Tumor,0.031477298,0.119968715,0.177879851,0.292749902,0.188559835,0.235603209,TCGA-ET-A3BO-01
THCA,Tumor,0.025646825,0.112337994,0.187186247,0.295605577,0.166173538,0.184004981,TCGA-FK-A4UB-01
THCA,Tumor,0.028900092,0.10442554,0.168886071,0.396402269,0.156389623,0.208134292,TCGA-ET-A40P-01
THCA,Tumor,0.014910488,0.07567907,0.158194154,0.356364103,0.112828166,0.259904947,TCGA-BJ-A45F-01
THCA,Tumor,0.0443503,0.145681814,0.197867315,0.34235846,0.230387462,0.22805947,TCGA-FE-A22Z-01
THCA,Tumor,0.026125258,0.102958547,0.176599955,0.322583393,0.153407769,0.194795759,TCGA-E8-A416-01
THCA,Tumor,0.019511713,0.093993445,0.160282988,0.318202332,0.146621889,0.221900792,TCGA-ET-A39L-01
THCA,Tumor,0.076222981,0.126257998,0.199265227,0.454835179,0.160099722,0.300532012,TCGA-BJ-A0ZC-01
THCA,Tumor,0.01737857,0.091240388,0.199576291,0.420866157,0.127652685,0.324751649,TCGA-EM-A2CO-01
THCA,Tumor,0.023155917,0.120835621,0.154134225,0.373116476,0.197555895,0.236711078,TCGA-EM-A3AN-01
THCA,Tumor,0.042956993,0.142645075,0.247839582,0.350991964,0.197021488,0.270247095,TCGA-EL-A3ZM-01
THCA,Tumor,0.027625823,0.12012806,0.16655038,0.372238103,0.1886967,0.231991574,TCGA-DJ-A13X-01
THCA,Tumor,0.019074202,0.114201411,0.19218292,0.438942778,0.173011937,0.208605256,TCGA-EL-A3T7-01
THCA,Tumor,0.025717941,0.112072673,0.189744703,0.336506427,0.166382894,0.192281968,TCGA-EL-A3T3-01
THCA,Tumor,0.017676265,0.108972224,0.186405757,0.283404952,0.1704066,0.221945557,TCGA-E8-A433-01
THCA,Tumor,0.056076728,0.112374434,0.169585543,0.389143373,0.156037403,0.204346294,TCGA-EL-A3GQ-01
THCA,Tumor,0.013753445,0.089703319,0.162004276,0.463227525,0.139199367,0.243710349,TCGA-BJ-A291-01
THCA,Tumor,0.030768474,0.100895961,0.180428037,0.397099838,0.148529184,0.217996168,TCGA-EL-A4K2-01
THCA,Tumor,0.040960291,0.121058002,0.192018639,0.3782773,0.176825482,0.254826296,TCGA-EM-A3O7-01
THCA,Tumor,0.01753351,0.098231891,0.178109749,0.48561762,0.14993439,0.277542947,TCGA-EL-A3GW-01
THCA,Tumor,0.016683339,0.06394173,0.143613972,0.399690523,0.09152685,0.281581726,TCGA-EM-A2CL-01
THCA,Tumor,0.017899375,0.083958324,0.143438435,0.358684947,0.131163618,0.221329238,TCGA-DJ-A3V5-01
THCA,Tumor,0.013618813,0.082409262,0.148686068,0.405228702,0.129647218,0.236248097,TCGA-DJ-A2Q3-01
THCA,Tumor,0.01989861,0.092875177,0.136794796,0.370863495,0.149359199,0.223588315,TCGA-FE-A237-01
THCA,Tumor,0.014879524,0.105867943,0.182079965,0.393938841,0.163930956,0.259117303,TCGA-ET-A39O-01
THCA,Tumor,0.025993217,0.123887362,0.178874916,0.430764075,0.197323692,0.209819064,TCGA-FK-A3S3-01
THCA,Tumor,0.031570573,0.109210446,0.171676521,0.362324565,0.163024349,0.224371113,TCGA-EL-A3MZ-01
THCA,Tumor,0.031415388,0.126467395,0.198441913,0.451948398,0.189566985,0.224667252,TCGA-MK-A4N6-01
THCA,Tumor,0.022411603,0.096903427,0.182515636,0.328395333,0.142066415,0.246169408,TCGA-J8-A3YD-01
THCA,Tumor,0.024085935,0.106983159,0.191649378,0.373912304,0.156905898,0.209538151,TCGA-EM-A3AR-01
THCA,Tumor,0.049365225,0.127687746,0.180008081,0.394589974,0.194915784,0.278475977,TCGA-EL-A4K7-01
THCA,Tumor,0.017680922,0.121726819,0.219223387,0.311584499,0.181559262,0.256832524,TCGA-DJ-A2PQ-01
THCA,Tumor,0.049235754,0.130757323,0.162510183,0.305020855,0.201167483,0.237722114,TCGA-EM-A22M-01
THCA,Tumor,0.033758349,0.119368179,0.17571653,0.257214975,0.184686618,0.21684858,TCGA-EM-A3FO-01
THCA,Tumor,0.02451528,0.113254196,0.171007243,0.330563792,0.17506144,0.226561049,TCGA-EM-A4FF-01
THCA,Tumor,0.10126152,0.18957798,0.274728305,0.339884626,0.235414902,0.244790255,TCGA-DJ-A1QF-01
THCA,Tumor,0.034953877,0.115804361,0.196410533,0.279269058,0.169505351,0.232208772,TCGA-EM-A4FQ-01
THCA,Tumor,0.031256959,0.092545454,0.156587037,0.354884779,0.137896011,0.262097351,TCGA-E3-A3DZ-01
THCA,Tumor,0.027511449,0.11279742,0.161966032,0.357682235,0.174479353,0.244325424,TCGA-ET-A40Q-01
THCA,Tumor,0.037491323,0.118924441,0.189646432,0.248586902,0.175792192,0.195787874,TCGA-IM-A4EB-01
THCA,Tumor,0.033402428,0.1205117,0.19238512,0.357282419,0.17664703,0.170332827,TCGA-DJ-A4UQ-01
THCA,Tumor,0.033000906,0.11221191,0.187816019,0.533557393,0.162413289,0.337004609,TCGA-EM-A1YA-01
THCA,Tumor,0.020816249,0.126956642,0.186714655,0.402200373,0.204813885,0.212199691,TCGA-EL-A3CL-01
THCA,Tumor,0.025464104,0.096857477,0.148101228,0.43827455,0.15341795,0.24532818,TCGA-E3-A3E0-01
THCA,Tumor,0.028274745,0.063853847,0.153250804,0.381508844,0.08246797,0.247963951,TCGA-EL-A3H1-01
THCA,Tumor,0.052957689,0.153106502,0.228880184,0.524830238,0.222380225,0.151512711,TCGA-EL-A3H5-01
THCA,Tumor,0.026004422,0.098030646,0.148060233,0.356610977,0.155203531,0.178479149,TCGA-EL-A3ZS-01
THCA,Tumor,0.045893079,0.132446845,0.161290345,0.463709843,0.205076377,0.253341413,TCGA-DO-A2HM-01
THCA,Tumor,0.051166242,0.123762352,0.171056179,0.361082591,0.181865571,0.276816121,TCGA-IM-A3EB-01
THCA,Tumor,0.048278799,0.120422841,0.175488203,0.414726891,0.18435889,0.1991683,TCGA-FK-A3SG-01
